Time,BM7,BM8,BM9,BM10
1459.6865,7,6,5,5
1459.711,9,3,5,6
1459.7438,10,3,3,8
1459.7685,3,4,9,5
1459.7971,7,7,2,5
1459.8261,6,6,6,7
1459.8505,5,5,1,5
1459.8791,7,9,6,3
1459.9077,5,8,7,3
1459.9364,11,8,6,6
1459.965,3,5,8,3
1459.9936,9,7,12,5
1460.0183,7,3,8,7
1460.0469,4,4,4,3
1460.0756,4,6,7,8
1460.1042,7,5,6,3
1460.129,5,6,5,5
1460.1578,5,8,2,5
1460.1862,3,8,6,6
1460.2148,6,5,2,5
1460.2435,7,10,5,3
1460.2682,2,7,3,5
1460.2969,10,6,9,4
1460.3261,9,7,8,8
1460.3541,3,6,10,6
1460.3788,6,9,5,4
1460.4073,7,4,7,2
1460.436,2,2,3,4
1460.4647,5,4,5,4
1460.4934,10,7,5,5
1460.5181,8,4,4,3
1460.5467,7,9,10,3
1460.5753,6,6,6,7
1460.604,6,6,5,8
1460.6326,6,7,4,6
1460.6613,2,7,10,5
1460.6861,8,2,5,1
1460.7146,8,10,4,6
1460.7432,7,5,6,5
1460.7718,6,5,5,8
1460.7966,6,5,6,3
1460.8252,6,6,6,8
1460.8538,7,6,6,3
1460.8824,7,6,5,5
1460.9072,7,8,8,2
1460.936,4,5,6,4
1460.9645,6,6,7,8
1460.9931,6,5,7,8
1461.0217,3,3,1,5
1461.0464,6,7,4,5
1461.0754,8,5,4,5
1461.1037,8,7,7,6
1461.1324,5,10,5,2
1461.161,6,10,6,4
1461.1857,9,4,4,6
1461.2144,1,9,5,6
1461.243,7,6,10,5
1461.2716,10,6,1,3
1461.3002,5,7,8,2
1461.3289,3,6,10,5
1461.3535,5,6,6,8
1461.382,6,9,3,4
1461.4109,7,6,4,3
1461.4396,5,3,5,4
1461.4681,12,6,4,4
1461.4928,7,10,6,4
1461.5214,5,4,8,5
1461.55,9,6,6,8
1461.5748,0,6,6,1
1461.6035,6,7,6,4
1461.6321,7,7,6,5
1461.6607,7,8,6,1
1461.6893,3,8,4,4
1461.7139,7,6,6,6
1461.7426,6,6,2,5
1461.7713,7,3,2,7
1461.7999,7,7,2,8
1461.8285,6,7,7,5
1461.8533,9,8,2,4
1461.882,9,4,3,2
1461.9105,4,8,6,4
1461.9391,5,4,7,4
1461.9681,5,5,8,7
1461.9928,5,4,8,1
1462.0212,7,8,4,3
1462.0498,7,5,4,2
1462.0784,9,3,4,8
1462.1031,4,5,6,3
1462.1317,6,8,8,3
1462.1604,7,7,6,3
1462.189,4,9,4,8
1462.2177,4,7,6,5
1462.2424,3,6,9,4
1462.2711,5,3,5,4
1462.2997,9,4,3,6
1462.3282,6,8,5,5
1462.357,6,9,10,4
1462.386,9,7,10,7
1462.4103,5,7,8,5
1462.4389,7,5,6,5
1462.4676,12,6,7,4
1462.4964,5,11,7,4
1462.5248,6,3,11,8
1462.5495,5,5,5,6
1462.5781,6,5,6,4
1462.6067,4,8,8,4
1462.6354,9,4,4,5
1462.6601,9,3,5,9
1462.6888,4,9,7,2
1462.7174,7,5,8,8
1462.7462,8,3,9,8
1462.7706,5,5,2,5
1462.7994,9,6,4,5
1462.8286,8,7,7,3
1462.8566,7,5,7,4
1462.8853,6,7,3,6
1462.914,5,4,12,5
1462.9386,6,8,4,8
1462.9672,6,5,3,7
1462.9959,6,7,2,4
1463.0245,5,5,8,5
1463.0494,8,6,4,3
1463.0779,4,5,2,5
1463.1065,6,9,7,6
1463.1349,7,6,8,4
1463.1598,3,6,5,7
1463.1885,5,7,5,6
1463.2172,5,6,5,6
1463.2457,6,6,6,4
1463.2745,9,7,7,6
1463.303,7,11,6,6
1463.3277,8,7,6,6
1463.3564,6,5,5,9
1463.385,4,7,4,4
1463.4136,7,8,3,6
1463.4383,4,5,4,5
1463.467,9,5,1,1
1463.4961,3,8,9,5
1463.5243,5,4,6,4
1463.5528,6,8,6,5
1463.5815,7,2,2,11
1463.6061,4,6,7,8
1463.6348,5,6,5,6
1463.6636,10,10,8,5
1463.6921,7,8,2,5
1463.7168,8,6,5,5
1463.7454,7,9,6,8
1463.7757,4,4,4,4
1463.8027,3,6,6,4
1463.8276,6,6,3,6
1463.8562,9,5,7,4
1463.8847,3,9,3,5
1463.9134,7,6,9,4
1463.942,8,8,5,7
1463.9667,6,5,3,7
1463.9953,7,8,6,5
1464.024,9,8,5,4
1464.0528,10,8,6,2
1464.0812,9,9,6,1
1464.1099,8,6,12,3
1464.1346,6,6,1,8
1464.1633,7,5,8,3
1464.1919,6,5,9,6
1464.2205,4,5,6,2
1464.2457,9,5,7,5
1464.2739,7,11,8,5
1464.3025,7,6,5,4
1464.3311,6,6,9,9
1464.3597,7,6,8,7
1464.3844,8,5,6,4
1464.4131,5,6,4,2
1464.4417,10,8,3,6
1464.4703,8,9,5,6
1464.499,7,4,10,3
1464.5237,4,7,6,7
1464.5523,6,9,5,4
1464.5812,8,6,4,3
1464.6095,5,6,8,0
1464.6344,9,6,3,4
1464.663,8,11,7,7
1464.6916,2,12,8,2
1464.7203,8,10,6,7
1464.7488,8,5,7,5
1464.7735,0,6,8,5
1464.8021,9,8,4,5
1464.8309,2,10,7,8
1464.8595,5,8,9,3
1464.8881,1,7,3,7
1464.9128,5,6,7,4
1464.9414,4,6,8,5
1464.9701,8,2,5,5
1464.9986,7,6,8,3
1465.0273,4,5,6,6
1465.0559,4,8,10,2
1465.0807,6,6,8,6
1465.1095,7,5,7,7
1465.1378,5,5,5,2
1465.1627,3,5,5,4
1465.1953,10,6,8,3
1465.22,6,9,4,4
1465.2486,7,6,9,3
1465.2773,6,7,11,6
1465.3019,1,5,5,6
1465.3305,5,4,7,5
1465.3593,4,7,8,7
1465.3878,8,6,3,4
1465.4164,9,7,5,6
1465.4411,8,9,6,3
1465.4698,4,5,10,5
1465.4984,10,4,7,9
1465.5271,6,8,4,3
1465.5559,6,5,6,5
1465.5843,10,3,4,2
1465.6091,7,7,3,4
1465.6377,4,7,6,5
1465.6663,7,8,6,10
1465.6949,7,5,6,4
1465.7235,6,10,6,2
1465.7483,8,7,6,5
1465.7769,6,3,7,5
1465.8054,8,8,5,2
1465.8342,4,5,11,6
1465.863,6,4,12,5
1465.8877,4,7,8,3
1465.9162,7,4,3,1
1465.9448,9,2,5,3
1465.9695,9,7,7,6
1465.9982,6,10,6,0
1466.0268,5,6,9,5
1466.0558,2,7,6,7
1466.084,3,6,5,5
1466.1086,3,4,7,6
1466.1373,7,5,7,4
1466.166,7,7,7,7
1466.1946,4,9,3,5
1466.2233,6,9,11,4
1466.248,7,6,4,6
1466.2767,5,7,5,7
1466.3053,3,2,9,7
1466.334,10,10,4,3
1466.3625,6,7,6,6
1466.3873,7,8,8,1
1466.4161,6,6,6,9
1466.4445,9,6,9,7
1466.4731,8,5,6,5
1466.4978,5,5,3,4
1466.5265,7,6,6,4
1466.5551,7,4,5,7
1466.5838,8,9,11,5
1466.6124,4,6,7,8
1466.6412,5,8,10,7
1466.6658,7,6,4,3
1466.6944,4,5,7,4
1466.7229,10,5,7,2
1466.7517,3,11,5,5
1466.7803,4,6,12,5
1466.805,2,5,9,7
1466.8335,0,5,6,4
1466.8623,4,6,7,4
1466.891,10,10,7,4
1466.9196,6,10,5,5
1466.9444,4,6,7,3
1466.9729,4,5,7,8
1467.0016,7,6,3,4
1467.0301,3,8,6,7
1467.0549,4,7,6,4
1467.0835,5,5,7,6
1467.1121,4,11,8,6
1467.1408,2,9,11,6
1467.1696,6,6,2,5
1467.1943,2,6,8,8
1467.2228,6,6,10,4
1467.2514,6,5,6,6
1467.28,10,7,8,6
1467.3087,0,5,10,1
1467.3334,5,7,5,6
1467.362,9,4,8,9
1467.3906,5,5,5,7
1467.4191,5,5,4,6
1467.4479,10,4,8,5
1467.4726,6,8,6,5
1467.5013,3,7,11,6
1467.5299,6,6,4,6
1467.5585,5,7,5,2
1467.5871,8,10,0,4
1467.6119,9,6,5,3
1467.6405,9,6,3,6
1467.6692,5,9,0,7
1467.698,11,5,7,4
1467.7264,4,3,5,11
1467.7511,6,7,5,3
1467.7798,6,11,7,5
1467.8083,3,5,6,6
1467.8371,11,10,4,4
1467.8618,7,5,6,5
1467.8904,5,5,4,10
1467.919,2,5,3,4
1467.9477,7,7,7,7
1467.9762,8,5,9,6
1468.001,8,7,5,5
1468.0296,7,9,6,5
1468.0582,2,8,7,8
1468.0868,4,4,3,7
1468.1115,8,4,5,5
1468.1402,5,6,8,7
1468.1688,5,3,7,5
1468.1975,9,8,6,4
1468.2261,8,10,7,8
1468.2509,5,5,5,4
1468.2795,4,6,3,10
1468.3081,5,5,3,7
1468.3367,3,6,7,6
1468.3655,5,8,8,6
1468.3901,7,6,7,2
1468.4188,6,12,6,8
1468.4473,2,6,9,6
1468.4762,4,9,8,9
1468.5046,6,4,5,3
1468.5293,6,7,6,5
1468.558,6,6,6,5
1468.5866,11,6,6,6
1468.6156,6,9,10,3
1468.6439,6,8,6,10
1468.6686,6,4,9,5
1468.6973,5,6,4,6
1468.7259,7,6,5,6
1468.7544,7,7,3,8
1468.7793,6,9,3,6
1468.8118,8,5,10,5
1468.8365,4,7,6,10
1468.8652,10,7,7,5
1468.8937,3,7,7,5
1468.9224,10,9,2,5
1468.9471,8,6,5,4
1468.9761,6,9,9,7
1469.0046,5,8,5,10
1469.0329,9,7,2,7
1469.0577,6,6,6,5
1469.0863,3,7,7,5
1469.115,11,6,5,6
1469.1436,4,9,8,9
1469.1722,7,5,8,7
1469.1969,8,5,6,7
1469.2259,6,8,9,5
1469.2543,5,6,5,3
1469.2829,8,7,6,5
1469.3114,7,7,9,5
1469.3401,5,11,6,6
1469.3649,10,7,6,2
1469.3935,3,6,9,8
1469.4221,6,9,9,6
1469.4507,8,5,5,5
1469.4755,6,4,7,1
1469.5041,5,5,5,5
1469.5328,8,10,9,5
1469.5614,6,5,8,10
1469.586,5,6,5,5
1469.6146,2,5,3,3
1469.6434,5,7,10,5
1469.6719,9,5,5,6
1469.7006,4,11,5,5
1469.7293,5,5,11,6
1469.7539,5,6,8,8
1469.7827,5,6,2,4
1469.8112,7,8,6,3
1469.8399,11,5,5,4
1469.8645,6,5,5,4
1469.8934,5,7,7,6
1469.9218,5,5,8,5
1469.9504,6,2,5,9
1469.9791,6,6,5,5
1470.0037,6,4,9,7
1470.0324,6,8,3,3
1470.0612,11,5,11,6
1470.0897,8,6,8,2
1470.1183,5,8,8,9
1470.143,6,5,6,7
1470.1717,7,5,3,5
1470.2003,3,6,0,5
1470.2289,6,7,2,6
1470.2536,7,6,1,4
1470.2823,7,6,3,4
1470.3111,9,3,1,3
1470.3396,0,7,1,8
1470.3681,2,4,5,6
1470.3929,0,6,0,3
1470.4215,6,7,9,5
1470.4501,1,4,1,4
1470.4788,2,8,1,3
1470.5073,2,0,4,4
1470.5322,2,0,0,0
1470.5608,2,2,0,0
1470.5894,2,0,3,3
1470.6181,1,0,4,4
1470.6467,5,1,4,4
1470.6714,0,4,3,3
1470.7001,1,0,5,7
1470.7287,1,1,0,9
1470.7573,2,3,6,3
1470.7859,1,1,3,6
1470.8107,0,2,6,3
1470.8395,9,1,5,3
1470.8679,6,7,3,4
1470.8965,7,0,6,4
1470.9212,3,3,5,9
1470.9499,2,1,3,9
1470.9786,4,4,5,4
1471.0072,7,4,6,2
1471.0359,4,0,4,4
1471.0605,7,6,6,3
1471.0894,3,12,7,1
1471.1178,4,9,5,5
1471.1465,4,10,6,8
1471.1749,4,7,4,0
1471.1998,2,5,6,4
1471.2284,9,6,5,3
1471.2571,2,10,7,3
1471.2856,2,5,6,5
1471.3143,2,8,3,5
1471.339,4,6,7,3
1471.3676,2,6,3,6
1471.3963,3,5,7,2
1471.4248,4,6,4,1
1471.4496,8,7,1,3
1471.4782,6,6,4,3
1471.5069,6,7,8,5
1471.5355,7,9,3,4
1471.5641,5,6,2,8
1471.5888,4,7,4,3
1471.6176,7,8,3,4
1471.6461,5,7,1,4
1471.6748,6,9,1,5
1471.7034,3,6,4,4
1471.7281,2,7,7,8
1471.7567,0,5,6,4
1471.7854,4,9,3,2
1471.8139,5,7,5,4
1471.8427,8,7,3,3
1471.8674,5,9,3,5
1471.8959,7,7,5,4
1471.9246,4,3,6,6
1471.9532,5,6,3,4
1471.978,4,6,4,6
1472.0065,4,8,7,0
1472.0352,4,7,3,2
1472.0639,8,7,1,6
1472.0926,5,11,3,5
1472.1173,5,7,6,2
1472.146,3,6,5,5
1472.1745,7,6,7,5
1472.2032,7,8,6,5
1472.2317,7,6,8,5
1472.2565,6,6,4,5
1472.2851,5,8,4,1
1472.3137,6,6,9,4
1472.3423,5,4,7,5
1472.3712,5,6,4,4
1472.396,4,7,6,4
1472.4244,10,5,4,3
1472.4531,10,7,5,1
1472.4816,6,8,5,4
1472.5102,5,6,9,7
1472.535,5,9,4,9
1472.5636,4,6,4,4
1472.5924,7,5,7,4
1472.6208,10,5,5,4
1472.6455,1,8,4,3
1472.6743,5,6,8,3
1472.7028,2,8,8,9
1472.7317,4,2,4,6
1472.7601,6,5,7,2
1472.7848,5,6,4,3
1472.8135,9,5,8,1
1472.8421,6,6,7,0
1472.8707,4,9,5,7
1472.8995,5,9,9,4
1472.9243,6,5,1,7
1472.9527,4,7,5,2
1472.9814,2,6,7,5
1473.0099,8,2,4,5
1473.0384,7,6,5,3
1473.0672,5,15,4,3
1473.092,6,6,5,4
1473.1206,4,6,2,4
1473.1492,5,7,3,2
1473.1739,2,5,5,0
1473.2025,8,7,8,4
1473.2312,8,8,6,3
1473.2598,2,8,6,2
1473.2884,4,8,8,4
1473.3132,6,6,4,7
1473.3418,3,8,6,7
1473.3703,7,7,4,1
1473.3991,6,6,5,4
1473.4276,8,5,3,1
1473.4526,8,5,4,4
1473.4811,1,10,7,4
1473.5097,4,6,6,2
1473.5383,7,6,3,7
1473.5669,0,7,4,6
1473.5917,7,5,5,4
1473.6203,5,5,5,6
1473.6489,9,2,5,5
1473.6777,7,9,2,1
1473.7023,3,5,6,1
1473.7308,4,2,4,8
1473.7595,5,5,5,1
1473.7882,0,6,6,1
1473.8168,6,5,6,2
1473.8454,11,5,2,4
1473.8701,7,7,2,4
1473.8987,8,7,6,5
1473.9275,1,3,5,9
1473.956,4,5,4,8
1473.981,5,6,3,2
1474.0094,8,6,5,5
1474.038,8,8,7,4
1474.0666,7,5,2,5
1474.0955,7,8,7,5
1474.12,2,5,7,2
1474.1487,6,8,4,9
1474.1773,4,7,5,0
1474.206,5,8,3,8
1474.2346,11,6,2,3
1474.2593,5,6,2,2
1474.2879,8,8,4,1
1474.3165,4,7,8,7
1474.3457,9,6,5,8
1474.3699,2,7,4,4
1474.3985,2,7,3,2
1474.4271,5,7,5,4
1474.4558,8,4,5,3
1474.4843,5,10,2,4
1474.5093,7,6,4,2
1474.5381,4,7,5,6
1474.5664,6,5,6,7
1474.595,6,8,5,2
1474.6237,5,8,6,5
1474.6484,9,7,4,2
1474.677,9,8,4,5
1474.7058,6,6,10,3
1474.7344,5,3,5,8
1474.7592,8,7,7,4
1474.7877,8,9,4,3
1474.8162,3,2,5,3
1474.8449,7,6,4,2
1474.8736,8,10,1,5
1474.8982,4,3,7,5
1474.9269,5,9,7,5
1474.9557,4,4,7,7
1474.9842,3,7,2,4
1475.0127,9,3,6,2
1475.0375,1,5,9,4
1475.0661,8,5,5,2
1475.0947,7,9,5,3
1475.1232,4,7,6,3
1475.152,5,5,6,8
1475.1768,7,5,7,3
1475.2054,5,5,6,2
1475.234,6,6,5,0
1475.2626,7,3,5,4
1475.2875,7,9,3,2
1475.3159,5,5,8,3
1475.3446,3,6,6,0
1475.3733,3,2,5,7
1475.4018,7,5,6,5
1475.4266,3,4,5,2
1475.4555,8,3,7,1
1475.4839,10,8,6,5
1475.5127,5,10,6,3
1475.5411,1,6,7,4
1475.5658,5,7,5,8
1475.5945,6,6,4,7
1475.6231,1,7,6,5
1475.6517,6,6,5,4
1475.6803,8,5,2,5
1475.7091,10,6,6,0
1475.7338,4,7,4,7
1475.7623,7,3,3,9
1475.7909,4,6,4,4
1475.8158,3,5,1,4
1475.8443,7,7,3,6
1475.873,8,5,1,5
1475.9017,9,11,2,6
1475.9302,3,6,7,7
1475.9549,8,5,3,7
1475.9835,4,8,2,7
1476.0122,4,6,3,5
1476.0411,6,8,4,5
1476.0695,8,4,10,9
1476.0942,7,9,5,7
1476.1228,5,7,8,5
1476.1514,3,6,3,6
1476.1801,11,6,4,8
1476.2087,8,5,3,8
1476.2333,4,6,6,5
1476.2621,11,6,2,5
1476.2907,4,9,2,5
1476.3193,4,5,6,5
1476.344,3,6,4,5
1476.3727,4,4,8,9
1476.4013,7,6,3,9
1476.4299,6,5,5,6
1476.4587,10,4,4,9
1476.4833,8,8,0,7
1476.5119,5,5,7,4
1476.5406,5,7,8,6
1476.5694,1,7,4,5
1476.5978,8,7,3,6
1476.6225,6,5,3,5
1476.6511,6,6,5,3
1476.6799,10,8,4,8
1476.7085,8,9,13,3
1476.7372,3,5,10,6
1476.7618,6,8,7,4
1476.7946,10,11,7,5
1476.8192,7,5,6,5
1476.8477,7,6,4,6
1476.8764,6,10,4,7
1476.9053,4,6,10,6
1476.9297,6,2,7,5
1476.9583,7,3,6,6
1476.9869,4,5,6,4
1477.0116,3,7,6,6
1477.0443,11,4,5,8
1477.069,6,5,10,3
1477.0976,5,6,2,6
1477.1262,6,8,11,6
1477.1509,5,7,4,5
1477.1835,10,4,4,5
1477.2082,10,6,6,7
1477.2368,8,6,10,6
1477.2654,3,6,4,6
1477.29,7,4,9,4
1477.3187,9,6,7,7
1477.3476,6,8,8,5
1477.376,6,4,5,6
1477.4047,5,11,9,5
1477.4294,7,8,4,9
1477.458,5,5,5,6
1477.4866,2,5,8,7
1477.5153,4,7,5,3
1477.5439,7,6,6,2
1477.5727,10,6,5,5
1477.5974,4,10,4,5
1477.626,6,8,8,7
1477.6545,5,7,6,8
1477.6831,7,5,5,8
1477.7078,5,9,2,6
1477.7364,5,6,5,4
1477.7652,9,8,7,7
1477.7937,6,9,6,8
1477.8185,4,8,6,7
1477.8471,6,7,6,8
1477.876,5,9,5,8
1477.9044,5,3,8,6
1477.933,3,7,6,5
1477.9578,9,6,8,6
1477.9864,12,6,6,6
1478.015,6,5,9,7
1478.0435,7,7,4,8
1478.0722,6,5,8,9
1478.0969,0,6,6,6
1478.1256,8,4,7,7
1478.1542,9,5,5,8
1478.1828,7,6,2,6
1478.2115,4,7,5,6
1478.2363,2,4,5,6
1478.2649,6,7,6,8
1478.2935,8,3,2,6
1478.322,7,8,5,6
1478.3468,8,6,5,7
1478.3757,9,7,6,7
1478.4043,2,10,6,9
1478.4328,6,2,10,8
1478.4613,3,6,5,8
1478.4861,8,4,8,8
1478.5147,4,6,4,7
1478.5434,8,5,2,6
1478.5721,6,6,3,5
1478.6007,5,13,7,5
1478.6258,1,6,9,6
1478.6542,4,8,2,7
1478.6826,6,6,5,5
1478.7113,4,5,3,6
1478.7399,4,6,7,5
1478.7685,15,4,6,5
1478.7933,10,6,3,2
1478.8219,9,9,11,4
1478.8505,5,10,4,11
1478.8791,6,2,7,3
1478.9039,7,7,9,7
1478.9324,7,6,4,6
1478.9612,5,7,5,7
1478.9897,5,6,9,6
1479.0145,5,6,6,6
1479.0431,4,4,6,7
1479.0717,6,5,5,8
1479.1004,3,3,6,4
1479.129,7,5,4,5
1479.1576,8,6,10,7
1479.1825,7,4,9,6
1479.211,4,8,5,7
1479.2396,4,8,4,6
1479.2683,10,5,6,5
1479.293,8,5,2,3
1479.3216,7,8,8,6
1479.3503,6,10,7,3
1479.3789,3,5,6,1
1479.4076,7,7,4,7
1479.4323,3,5,6,9
1479.4613,6,5,4,6
1479.4895,6,8,5,5
1479.518,7,5,7,6
1479.5468,10,6,3,5
1479.5715,6,7,9,6
1479.6001,6,9,8,9
1479.6288,6,5,3,9
1479.6573,6,4,3,4
1479.6821,5,7,5,6
1479.7147,11,5,6,7
1479.7394,6,10,5,5
1479.768,9,6,8,8
1479.7965,4,8,5,6
1479.8214,6,5,7,6
1479.8499,6,6,5,7
1479.8785,5,8,4,4
1479.9072,9,8,4,5
1479.9361,9,11,3,8
1479.9607,3,2,9,2
1479.9893,1,7,9,7
1480.0179,9,5,1,7
1480.0465,1,8,4,10
1480.0755,1,6,6,6
1480.0998,7,5,4,7
1480.1285,6,7,4,7
1480.1571,5,8,7,5
1480.1857,8,7,8,5
1480.2142,5,6,5,10
1480.2392,5,8,5,9
1480.2677,5,4,3,4
1480.2963,12,6,7,7
1480.3254,7,9,7,5
1480.3536,6,7,11,5
1480.3823,4,7,9,10
1480.407,5,8,7,10
1480.436,5,7,4,5
1480.4643,9,3,5,5
1480.4929,10,7,6,10
1480.5176,6,8,7,9
1480.5463,4,6,6,9
1480.576,1,7,6,6
1480.6035,2,8,8,4
1480.628,3,5,2,4
1480.6568,10,8,5,1
1480.6855,6,12,7,6
1480.7142,9,5,8,4
1480.7428,5,6,10,9
1480.7675,2,8,6,6
1480.796,4,5,7,6
1480.8247,8,5,6,7
1480.8533,8,5,7,6
1480.882,8,7,4,6
1480.9067,8,7,8,6
1480.9354,6,7,8,10
1480.964,8,8,6,8
1480.9927,10,8,8,5
1481.0212,9,7,4,7
1481.0459,4,8,2,6
1481.0745,4,7,8,5
1481.1033,7,10,6,11
1481.1318,4,9,5,2
1481.1565,6,8,3,7
1481.1891,10,6,8,7
1481.2138,9,8,4,7
1481.2426,5,7,8,5
1481.271,8,5,9,6
1481.2997,4,9,3,10
1481.3244,5,4,5,6
1481.3531,3,7,3,8
1481.3817,7,4,8,5
1481.4104,10,10,3,6
1481.435,7,7,7,5
1481.4637,4,6,6,9
1481.4923,7,6,8,4
1481.5209,5,7,5,4
1481.5495,6,3,4,7
1481.5782,12,6,2,6
1481.6029,5,7,4,8
1481.6315,4,2,7,3
1481.6601,8,7,5,9
1481.6888,9,6,7,8
1481.7136,4,1,7,6
1481.7422,8,7,2,5
1481.7709,7,4,9,5
1481.7995,10,6,3,7
1481.8241,8,7,9,7
1481.8526,5,7,6,9
1481.8814,7,6,5,9
1481.91,5,6,4,4
1481.9386,4,5,5,7
1481.9634,7,6,3,4
1481.992,10,6,6,7
1482.0209,7,5,10,6
1482.0494,4,7,7,10
1482.0779,6,6,7,5
1482.1027,6,5,9,7
1482.1313,8,6,5,6
1482.1599,6,6,6,3
1482.1886,6,12,8,4
1482.2172,2,5,9,6
1482.2419,6,6,7,9
1482.2705,5,8,8,6
1482.2993,6,7,7,6
1482.3277,5,5,3,4
1482.3564,11,6,3,5
1482.3812,6,8,6,4
1482.4098,5,6,10,4
1482.4383,5,2,9,9
1482.467,7,6,6,5
1482.4917,8,5,6,6
1482.5245,10,3,6,6
1482.5493,8,7,3,6
1482.5777,5,4,3,5
1482.6063,4,5,11,6
1482.6349,7,8,7,10
1482.6597,6,7,3,0
1482.6883,6,5,7,6
1482.7169,6,8,6,5
1482.7456,9,4,5,7
1482.7742,7,7,11,6
1482.7989,6,7,7,7
1482.8275,4,6,5,9
1482.8562,6,6,6,8
1482.8848,6,4,4,6
1482.9094,9,7,5,6
1482.9381,8,6,6,6
1482.9667,4,8,9,1
1482.9954,2,4,7,5
1483.024,7,6,7,9
1483.0488,7,7,6,4
1483.0776,3,2,2,2
1483.1061,4,3,10,6
1483.1347,7,3,4,8
1483.1593,8,9,7,5
1483.188,5,6,8,6
1483.2167,6,5,4,8
1483.2456,6,4,5,9
1483.2738,5,5,7,6
1483.2986,6,4,6,4
1483.3272,7,5,4,3
1483.3559,9,2,7,6
1483.3846,4,8,10,5
1483.4132,6,7,6,8
1483.4379,7,4,4,7
1483.4665,5,3,6,9
1483.4951,5,6,7,7
1483.5237,9,6,8,4
1483.5523,12,5,4,6
1483.581,1,7,10,6
1483.606,6,4,7,10
1483.6343,7,6,7,6
1483.663,6,4,4,7
1483.6877,5,7,6,6
1483.7164,6,4,5,7
1483.7454,5,8,1,6
1483.7737,3,5,12,4
1483.8022,4,6,8,9
1483.8311,5,5,11,0
1483.8557,5,7,10,3
1483.8843,11,7,6,6
1483.9129,4,8,5,9
1483.9414,7,3,10,3
1483.9702,8,4,4,10
1483.9949,5,6,8,5
1484.0235,8,5,6,7
1484.0522,6,4,6,5
1484.0807,9,4,4,6
1484.1065,8,8,3,5
1484.1341,7,4,8,3
1484.1627,6,7,7,11
1484.1914,5,6,6,5
1484.22,5,6,7,5
1484.2448,5,6,6,5
1484.2734,6,7,8,4
1484.302,7,8,5,7
1484.3306,0,5,7,4
1484.3556,7,6,8,4
1484.3842,6,5,8,8
1484.4126,4,4,4,5
1484.4413,5,4,5,9
1484.4699,10,5,7,4
1484.4945,8,5,3,5
1484.5232,6,9,4,5
1484.5519,5,3,9,5
1484.5805,6,5,5,10
1484.6092,8,4,7,4
1484.6338,5,5,7,5
1484.6625,12,5,7,6
1484.6911,6,4,4,4
1484.7198,9,8,11,2
1484.7483,8,6,7,10
1484.7731,7,5,9,7
1484.8017,3,8,10,6
1484.8303,4,6,4,6
1484.859,8,3,10,4
1484.8877,5,9,12,6
1484.9125,6,5,7,8
1484.9409,4,5,8,6
1484.9696,4,10,6,7
1484.9982,4,7,5,7
1485.0269,10,3,4,5
1485.0516,5,9,6,5
1485.0803,5,3,10,3
1485.1089,9,5,2,9
1485.1376,3,7,6,3
1485.1622,7,6,6,4
1485.1908,4,4,7,5
1485.2195,9,4,5,6
1485.248,6,11,9,4
1485.2766,2,5,7,4
1485.3014,5,6,8,8
1485.33,7,6,7,5
1485.3588,4,5,7,8
1485.3873,5,4,8,7
1485.4159,8,6,4,3
1485.4408,8,4,4,6
1485.4694,5,11,8,3
1485.498,4,5,7,11
1485.5266,4,3,4,6
1485.5552,7,3,7,7
1485.58,5,7,6,5
1485.6086,8,9,3,2
1485.6371,6,4,5,6
1485.666,6,8,11,6
1485.6944,4,8,4,10
1485.7192,4,4,6,2
1485.7478,7,7,7,5
1485.7764,8,5,4,5
1485.8054,10,8,5,5
1485.8337,1,13,3,4
1485.8584,6,4,5,6
1485.8871,8,3,3,5
1485.9159,7,10,3,3
1485.9443,4,5,7,6
1485.9693,6,5,9,5
1485.9976,6,4,5,9
1486.0263,6,10,5,8
1486.055,8,8,9,5
1486.0835,5,6,7,7
1486.1083,6,6,7,5
1486.1369,4,6,5,5
1486.1659,5,2,7,5
1486.1942,8,6,3,4
1486.2228,6,7,5,4
1486.2515,7,5,10,3
1486.2762,7,5,4,10
1486.3052,4,6,4,8
1486.3334,5,2,3,6
1486.3582,6,7,5,7
1486.3868,8,6,5,5
1486.4154,7,6,5,5
1486.4442,6,6,10,7
1486.4727,8,8,4,9
1486.4973,4,5,8,6
1486.526,2,6,5,1
1486.5547,4,8,7,3
1486.5833,12,4,3,6
1486.6119,6,7,4,4
1486.6405,5,4,11,4
1486.6653,3,6,5,10
1486.6938,6,5,3,4
1486.7225,5,5,7,5
1486.7512,7,5,8,5
1486.7799,10,5,7,3
1486.8045,1,7,7,2
1486.8333,7,6,10,7
1486.8618,5,6,7,11
1486.8904,0,5,4,5
1486.9155,7,3,6,3
1486.9438,10,5,7,7
1486.9729,7,9,7,5
1487.0011,5,5,10,3
1487.0296,3,3,5,7
1487.0544,7,4,4,9
1487.083,2,3,6,6
1487.1134,8,4,4,7
1487.1403,10,3,8,6
1487.165,4,7,2,7
1487.1936,6,6,8,7
1487.2223,7,6,7,9
1487.2509,5,7,9,9
1487.2795,4,7,1,6
1487.3043,4,5,3,4
1487.3329,7,5,6,7
1487.3615,7,8,5,8
1487.3902,4,10,7,9
1487.4188,3,5,7,5
1487.4474,2,7,2,11
1487.4721,7,5,4,5
1487.5009,7,4,7,7
1487.5294,12,5,3,5
1487.558,0,8,5,7
1487.5867,5,7,11,6
1487.6114,3,5,3,10
